Name : nvn2hg giao dịch với conkuvodich12 || Time : 2023-02-25 00:04:31 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 8 Số lượng : 1;  8 Số lượng : 1;  7 Số lượng : 1;  7 Số lượng : 1;  9 Số lượng : 1; ] Xu nhận :0
Name : icefly giao dịch với flydragon || Time : 2023-02-25 00:55:59 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[456 Số lượng : 1;455 Số lượng : 1;456 Số lượng : 1;277 Số lượng : 2;] Xu nhận :0
Name : flydragon giao dịch với icefly || Time : 2023-02-25 01:00:52 || Item chuyển : [880 Số lượng : 3796;879 Số lượng : 3913;651 Số lượng : 3874;854 Số lượng : 3790;853 Số lượng : 3877;851 Số lượng : 3814;852 Số lượng : 3873;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : icefly giao dịch với flydragon || Time : 2023-02-25 01:00:52 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[880 Số lượng : 3796;879 Số lượng : 3913;651 Số lượng : 3874;854 Số lượng : 3790;853 Số lượng : 3877;851 Số lượng : 3814;852 Số lượng : 3873;] Xu nhận :0
Name : tinhshin11 giao dịch với jfjxbk || Time : 2023-02-25 06:25:05 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 879 Số lượng : 1095; ] Xu nhận :0
Name : jfjxbk giao dịch với tinhshin11 || Time : 2023-02-25 06:25:05 || Item chuyển : [ 879 Số lượng : 1095; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : spbuff giao dịch với duonggo || Time : 2023-02-25 06:25:26 || Item chuyển : [983 Số lượng : 11937;879 Số lượng : 741;854 Số lượng : 787;648 Số lượng : 801;639 Số lượng : 292;638 Số lượng : 257;880 Số lượng : 785;852 Số lượng : 796;649 Số lượng : 801;640 Số lượng : 264;651 Số lượng : 804;650 Số lượng : 785;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : duonggo giao dịch với spbuff || Time : 2023-02-25 06:25:26 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[983 Số lượng : 11937;879 Số lượng : 741;854 Số lượng : 787;648 Số lượng : 801;639 Số lượng : 292;638 Số lượng : 257;880 Số lượng : 785;852 Số lượng : 796;649 Số lượng : 801;640 Số lượng : 264;651 Số lượng : 804;650 Số lượng : 785;] Xu nhận :0
Name : spbuff giao dịch với duonggo || Time : 2023-02-25 06:25:55 || Item chuyển : [853 Số lượng : 753;643 Số lượng : 100;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : duonggo giao dịch với spbuff || Time : 2023-02-25 06:25:55 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[853 Số lượng : 753;643 Số lượng : 100;] Xu nhận :0
Name : tinhshin11 giao dịch với jfjxbk || Time : 2023-02-25 07:49:59 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 280 Số lượng : 1;  280 Số lượng : 1; ] Xu nhận :0
Name : jfjxbk giao dịch với tinhshin11 || Time : 2023-02-25 07:49:59 || Item chuyển : [ 280 Số lượng : 1;  280 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : s2iutv2s giao dịch với duonggo2 || Time : 2023-02-25 08:29:00 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :1850000000
Name : duonggo2 giao dịch với s2iutv2s || Time : 2023-02-25 08:29:00 || Item chuyển : [] Xu giao dịch :1850000000 || Item Nhận :[] Xu nhận :0
Name : sasuke giao dịch với sakaa3 || Time : 2023-02-25 08:29:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 828 Số lượng : 1; ] Xu nhận :70000000
Name : sakaa3 giao dịch với sasuke || Time : 2023-02-25 08:29:37 || Item chuyển : [ 828 Số lượng : 1; ] Xu giao dịch :70000000 || Item Nhận :[] Xu nhận :0
Name : s2iutv2s giao dịch với duonggo2 || Time : 2023-02-25 08:30:27 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :1900000000
Name : duonggo2 giao dịch với s2iutv2s || Time : 2023-02-25 08:30:27 || Item chuyển : [] Xu giao dịch :1900000000 || Item Nhận :[] Xu nhận :0
Name : mjtwaaj giao dịch với hasaku || Time : 2023-02-25 08:47:32 || Item chuyển : [638 Số lượng : 1855;641 Số lượng : 1780;639 Số lượng : 1854;640 Số lượng : 1897;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hasaku giao dịch với mjtwaaj || Time : 2023-02-25 08:47:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[638 Số lượng : 1855;641 Số lượng : 1780;639 Số lượng : 1854;640 Số lượng : 1897;] Xu nhận :0
Name : hasaku giao dịch với hasako || Time : 2023-02-25 08:48:35 || Item chuyển : [639 Số lượng : 4020;638 Số lượng : 4070;640 Số lượng : 4048;641 Số lượng : 3936;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hasako giao dịch với hasaku || Time : 2023-02-25 08:48:35 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[639 Số lượng : 4020;638 Số lượng : 4070;640 Số lượng : 4048;641 Số lượng : 3936;] Xu nhận :0
Name : hasako giao dịch với vailoz || Time : 2023-02-25 08:53:07 || Item chuyển : [643 Số lượng : 1200;] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 311;  639 Số lượng : 336;  641 Số lượng : 285;  640 Số lượng : 296; ] Xu nhận :0
Name : vailoz giao dịch với hasako || Time : 2023-02-25 08:53:07 || Item chuyển : [ 638 Số lượng : 311;  639 Số lượng : 336;  641 Số lượng : 285;  640 Số lượng : 296; ] Xu giao dịch :0 || Item Nhận :[643 Số lượng : 1200;] Xu nhận :0
Name : toctruong giao dịch với hunter || Time : 2023-02-25 09:33:11 || Item chuyển : [983 Số lượng : 5001;340 Số lượng : 2000;] Xu giao dịch :10000000 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với toctruong || Time : 2023-02-25 09:33:11 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[983 Số lượng : 5001;340 Số lượng : 2000;] Xu nhận :10000000
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 09:39:44 || Item chuyển : [383 Số lượng : 3;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 09:39:44 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[383 Số lượng : 3;] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 09:40:07 || Item chuyển : [276 Số lượng : 31;275 Số lượng : 75;278 Số lượng : 96;277 Số lượng : 81;] Xu giao dịch :800000000 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 09:40:07 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[276 Số lượng : 31;275 Số lượng : 75;278 Số lượng : 96;277 Số lượng : 81;] Xu nhận :800000000
Name : vipvll giao dịch với hunter || Time : 2023-02-25 09:47:53 || Item chuyển : [383 Số lượng : 2;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với vipvll || Time : 2023-02-25 09:47:53 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[383 Số lượng : 2;] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:34:24 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 652 Số lượng : 1;  652 Số lượng : 1;  652 Số lượng : 1;  655 Số lượng : 1;  653 Số lượng : 1;  652 Số lượng : 1;  647 Số lượng : 602; ] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:34:24 || Item chuyển : [ 652 Số lượng : 1;  652 Số lượng : 1;  652 Số lượng : 1;  655 Số lượng : 1;  653 Số lượng : 1;  652 Số lượng : 1;  647 Số lượng : 602; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:36:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 647 Số lượng : 602; ] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:36:30 || Item chuyển : [ 647 Số lượng : 602; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:37:53 || Item chuyển : [8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:37:53 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : icefly giao dịch với flydragon || Time : 2023-02-25 10:39:45 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1; ] Xu nhận :0
Name : flydragon giao dịch với icefly || Time : 2023-02-25 10:39:45 || Item chuyển : [ 454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1;  454 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:40:25 || Item chuyển : [652 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:40:25 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[652 Số lượng : 1;] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:41:32 || Item chuyển : [8 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:41:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : spbuff giao dịch với tanker || Time : 2023-02-25 10:41:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 557 Số lượng : 1;  316 Số lượng : 1; ] Xu nhận :0
Name : tanker giao dịch với spbuff || Time : 2023-02-25 10:41:32 || Item chuyển : [ 557 Số lượng : 1;  316 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:42:44 || Item chuyển : [8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:42:44 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;] Xu nhận :0
Name : trumhacam69 giao dịch với hunter || Time : 2023-02-25 10:43:48 || Item chuyển : [8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhacam69 || Time : 2023-02-25 10:43:48 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : tanker giao dịch với tonyteo || Time : 2023-02-25 10:49:53 || Item chuyển : [316 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 576 Số lượng : 44;  573 Số lượng : 34;  578 Số lượng : 45;  577 Số lượng : 41;  574 Số lượng : 37;  575 Số lượng : 38; ] Xu nhận :0
Name : tonyteo giao dịch với tanker || Time : 2023-02-25 10:49:53 || Item chuyển : [ 576 Số lượng : 44;  573 Số lượng : 34;  578 Số lượng : 45;  577 Số lượng : 41;  574 Số lượng : 37;  575 Số lượng : 38; ] Xu giao dịch :0 || Item Nhận :[316 Số lượng : 1;] Xu nhận :0
Name : hunter giao dịch với trumgv10 || Time : 2023-02-25 10:54:38 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 964 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  385 Số lượng : 8;  309 Số lượng : 1; ] Xu nhận :0
Name : trumgv10 giao dịch với hunter || Time : 2023-02-25 10:54:38 || Item chuyển : [ 964 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  385 Số lượng : 8;  309 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv10 giao dịch với hunter || Time : 2023-02-25 10:56:47 || Item chuyển : [309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;385 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;972 Số lượng : 2;960 Số lượng : 2;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv10 || Time : 2023-02-25 10:56:47 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[309 Số lượng : 1;309 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;385 Số lượng : 1;308 Số lượng : 1;308 Số lượng : 1;972 Số lượng : 2;960 Số lượng : 2;] Xu nhận :0
Name : spbuff giao dịch với tanker || Time : 2023-02-25 11:22:50 || Item chuyển : [384 Số lượng : 11;308 Số lượng : 1;308 Số lượng : 1;964 Số lượng : 1;385 Số lượng : 7;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tanker giao dịch với spbuff || Time : 2023-02-25 11:22:50 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[384 Số lượng : 11;308 Số lượng : 1;308 Số lượng : 1;964 Số lượng : 1;385 Số lượng : 7;] Xu nhận :0
Name : trumgv11 giao dịch với trumgv5 || Time : 2023-02-25 11:28:56 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 964 Số lượng : 1;  964 Số lượng : 1; ] Xu nhận :0
Name : trumgv5 giao dịch với trumgv11 || Time : 2023-02-25 11:28:56 || Item chuyển : [ 964 Số lượng : 1;  964 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv5 giao dịch với hunter || Time : 2023-02-25 11:46:51 || Item chuyển : [385 Số lượng : 12;972 Số lượng : 18;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv5 || Time : 2023-02-25 11:46:51 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[385 Số lượng : 12;972 Số lượng : 18;] Xu nhận :0
Name : hunter giao dịch với trumgv5 || Time : 2023-02-25 11:47:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  960 Số lượng : 2; ] Xu nhận :0
Name : trumgv5 giao dịch với hunter || Time : 2023-02-25 11:47:30 || Item chuyển : [ 309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  309 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  308 Số lượng : 1;  960 Số lượng : 2; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : duonggo giao dịch với spbuff || Time : 2023-02-25 11:54:44 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 374 Số lượng : 1; ] Xu nhận :0
Name : spbuff giao dịch với duonggo || Time : 2023-02-25 11:54:44 || Item chuyển : [ 374 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : gunsotaghe giao dịch với hunter || Time : 2023-02-25 11:59:35 || Item chuyển : [457 Số lượng : 1;457 Số lượng : 1;457 Số lượng : 1;457 Số lượng : 1;316 Số lượng : 1;311 Số lượng : 1;312 Số lượng : 1;314 Số lượng : 1;313 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 320 Số lượng : 1;  317 Số lượng : 1;  319 Số lượng : 1;  323 Số lượng : 1;  325 Số lượng : 1;  323 Số lượng : 1;  322 Số lượng : 1;  320 Số lượng : 1; ] Xu nhận :0
Name : hunter giao dịch với gunsotaghe || Time : 2023-02-25 11:59:35 || Item chuyển : [ 320 Số lượng : 1;  317 Số lượng : 1;  319 Số lượng : 1;  323 Số lượng : 1;  325 Số lượng : 1;  323 Số lượng : 1;  322 Số lượng : 1;  320 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[457 Số lượng : 1;457 Số lượng : 1;457 Số lượng : 1;457 Số lượng : 1;316 Số lượng : 1;311 Số lượng : 1;312 Số lượng : 1;314 Số lượng : 1;313 Số lượng : 1;] Xu nhận :0
Name : adyoral giao dịch với mylove || Time : 2023-02-25 12:00:17 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 1089;  640 Số lượng : 1050;  641 Số lượng : 1049;  639 Số lượng : 1093; ] Xu nhận :0
Name : mylove giao dịch với adyoral || Time : 2023-02-25 12:00:17 || Item chuyển : [ 638 Số lượng : 1089;  640 Số lượng : 1050;  641 Số lượng : 1049;  639 Số lượng : 1093; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhack giao dịch với hunter || Time : 2023-02-25 12:03:27 || Item chuyển : [903 Số lượng : 103;545 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[ 312 Số lượng : 1;  323 Số lượng : 1;  325 Số lượng : 1;  319 Số lượng : 1; ] Xu nhận :0
Name : hunter giao dịch với trumhack || Time : 2023-02-25 12:03:27 || Item chuyển : [ 312 Số lượng : 1;  323 Số lượng : 1;  325 Số lượng : 1;  319 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[903 Số lượng : 103;545 Số lượng : 1;] Xu nhận :0
Name : trumhack giao dịch với hunter || Time : 2023-02-25 12:06:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhack || Time : 2023-02-25 12:06:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhack giao dịch với hunter || Time : 2023-02-25 12:06:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumhack || Time : 2023-02-25 12:06:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumhack giao dịch với hunter || Time : 2023-02-25 12:08:01 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 320 Số lượng : 1;  323 Số lượng : 1; ] Xu nhận :0
Name : hunter giao dịch với trumhack || Time : 2023-02-25 12:08:01 || Item chuyển : [ 320 Số lượng : 1;  323 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:13:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 6 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1;  7 Số lượng : 1;  5 Số lượng : 1;  6 Số lượng : 1;  523 Số lượng : 1;  523 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1; ] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:13:30 || Item chuyển : [ 6 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1;  7 Số lượng : 1;  5 Số lượng : 1;  6 Số lượng : 1;  523 Số lượng : 1;  523 Số lượng : 1;  6 Số lượng : 1;  7 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:15:29 || Item chuyển : [7 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:15:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[7 Số lượng : 1;] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:16:30 || Item chuyển : [7 Số lượng : 1;9 Số lượng : 1;7 Số lượng : 1;8 Số lượng : 1;7 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:16:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[7 Số lượng : 1;9 Số lượng : 1;7 Số lượng : 1;8 Số lượng : 1;7 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:19:21 || Item chuyển : [8 Số lượng : 1;7 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:19:21 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;7 Số lượng : 1;] Xu nhận :0
Name : topsever giao dịch với trumtop1sever || Time : 2023-02-25 12:20:11 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 383 Số lượng : 2; ] Xu nhận :45000000
Name : trumtop1sever giao dịch với topsever || Time : 2023-02-25 12:20:11 || Item chuyển : [ 383 Số lượng : 2; ] Xu giao dịch :45000000 || Item Nhận :[] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:22:14 || Item chuyển : [8 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:22:14 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[8 Số lượng : 1;] Xu nhận :0
Name : topsever giao dịch với santoryu || Time : 2023-02-25 12:22:25 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 854 Số lượng : 426;  853 Số lượng : 453;  851 Số lượng : 402;  852 Số lượng : 431;  648 Số lượng : 424;  650 Số lượng : 441;  649 Số lượng : 447;  651 Số lượng : 434;  983 Số lượng : 1214; ] Xu nhận :0
Name : santoryu giao dịch với topsever || Time : 2023-02-25 12:22:25 || Item chuyển : [ 854 Số lượng : 426;  853 Số lượng : 453;  851 Số lượng : 402;  852 Số lượng : 431;  648 Số lượng : 424;  650 Số lượng : 441;  649 Số lượng : 447;  651 Số lượng : 434;  983 Số lượng : 1214; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : trumgv8 giao dịch với hunter || Time : 2023-02-25 12:22:52 || Item chuyển : [9 Số lượng : 1;7 Số lượng : 1;7 Số lượng : 1;7 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hunter giao dịch với trumgv8 || Time : 2023-02-25 12:22:52 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[9 Số lượng : 1;7 Số lượng : 1;7 Số lượng : 1;7 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : topsever giao dịch với trumsever || Time : 2023-02-25 12:25:48 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :1989000000
Name : trumsever giao dịch với topsever || Time : 2023-02-25 12:25:48 || Item chuyển : [] Xu giao dịch :1989000000 || Item Nhận :[] Xu nhận :0
Name : trumsever giao dịch với topsever || Time : 2023-02-25 12:27:56 || Item chuyển : [340 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
