Name : mknjbh1234 giao dịch với sadboy1 || Time : 2023-02-27 00:05:07 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 455 Số lượng : 1;  455 Số lượng : 1;  574 Số lượng : 5;  455 Số lượng : 1;  455 Số lượng : 1;  456 Số lượng : 1;  573 Số lượng : 3;  455 Số lượng : 1;  455 Số lượng : 1;  455 Số lượng : 1;  455 Số lượng : 1;  575 Số lượng : 2; ] Xu nhận :0
Name : icefly giao dịch với imfan4u || Time : 2023-02-27 01:36:04 || Item chuyển : [ 641 Số lượng : 1024;  638 Số lượng : 987;  639 Số lượng : 963;  640 Số lượng : 1063; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : icefly giao dịch với imfan4u || Time : 2023-02-27 01:38:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 643 Số lượng : 465;  455 Số lượng : 1;  455 Số lượng : 1; ] Xu nhận :0
Name : imfan4u giao dịch với icefly || Time : 2023-02-27 01:38:39 || Item chuyển : [ 643 Số lượng : 465;  455 Số lượng : 1;  455 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:21:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 642 Số lượng : 20000; ] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:21:20 || Item chuyển : [ 642 Số lượng : 20000; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:22:22 || Item chuyển : [638 Số lượng : 553;640 Số lượng : 551;639 Số lượng : 545;641 Số lượng : 492;642 Số lượng : 19950;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:22:22 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[638 Số lượng : 553;640 Số lượng : 551;639 Số lượng : 545;641 Số lượng : 492;642 Số lượng : 19950;] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:24:17 || Item chuyển : [643 Số lượng : 100;639 Số lượng : 45;640 Số lượng : 51;638 Số lượng : 53;642 Số lượng : 19450;236 Số lượng : 233;456 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:24:17 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[643 Số lượng : 100;639 Số lượng : 45;640 Số lượng : 51;638 Số lượng : 53;642 Số lượng : 19450;236 Số lượng : 233;456 Số lượng : 1;] Xu nhận :0
Name : boskill giao dịch với hitonl || Time : 2023-02-27 03:31:51 || Item chuyển : [312 Số lượng : 1;311 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hitonl giao dịch với boskill || Time : 2023-02-27 03:31:51 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[312 Số lượng : 1;311 Số lượng : 1;] Xu nhận :0
Name : boskill giao dịch với kuibesst || Time : 2023-02-27 03:32:29 || Item chuyển : [316 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : kuibesst giao dịch với boskill || Time : 2023-02-27 03:32:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[316 Số lượng : 1;] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:38:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 270 Số lượng : 1; ] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:38:33 || Item chuyển : [ 270 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:39:42 || Item chuyển : [285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:39:42 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;285 Số lượng : 1;] Xu nhận :0
Name : ninjabongdem giao dịch với tulencaidaccau || Time : 2023-02-27 03:40:10 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1; ] Xu nhận :0
Name : tulencaidaccau giao dịch với ninjabongdem || Time : 2023-02-27 03:40:10 || Item chuyển : [ 475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1;  475 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : tinhshin11 giao dịch với jfjxbk || Time : 2023-02-27 04:09:17 || Item chuyển : [558 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : jfjxbk giao dịch với tinhshin11 || Time : 2023-02-27 04:09:17 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[558 Số lượng : 1;] Xu nhận :0
Name : tjdgdjwtjgjm giao dịch với tinhshin11 || Time : 2023-02-27 04:21:33 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 567 Số lượng : 1; ] Xu nhận :0
Name : tinhshin11 giao dịch với tjdgdjwtjgjm || Time : 2023-02-27 04:21:33 || Item chuyển : [ 567 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sadboy1 giao dịch với hehe12 || Time : 2023-02-27 07:23:36 || Item chuyển : [638 Số lượng : 1379;641 Số lượng : 1448;640 Số lượng : 1367;639 Số lượng : 1416;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hehe12 giao dịch với sadboy1 || Time : 2023-02-27 07:23:36 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[638 Số lượng : 1379;641 Số lượng : 1448;640 Số lượng : 1367;639 Số lượng : 1416;] Xu nhận :0
Name : mknjbh1234 giao dịch với hehe12 || Time : 2023-02-27 07:24:18 || Item chuyển : [640 Số lượng : 1001;638 Số lượng : 945;641 Số lượng : 1024;639 Số lượng : 995;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : hehe12 giao dịch với mknjbh1234 || Time : 2023-02-27 07:24:18 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[640 Số lượng : 1001;638 Số lượng : 945;641 Số lượng : 1024;639 Số lượng : 995;] Xu nhận :0
Name : hehe12 giao dịch với mknjbh1234 || Time : 2023-02-27 07:33:37 || Item chuyển : [696 Số lượng : 4;701 Số lượng : 23;695 Số lượng : 22;702 Số lượng : 18;697 Số lượng : 9;703 Số lượng : 30;698 Số lượng : 7;700 Số lượng : 9;704 Số lượng : 9;699 Số lượng : 4;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : mknjbh1234 giao dịch với hehe12 || Time : 2023-02-27 07:33:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[696 Số lượng : 4;701 Số lượng : 23;695 Số lượng : 22;702 Số lượng : 18;697 Số lượng : 9;703 Số lượng : 30;698 Số lượng : 7;700 Số lượng : 9;704 Số lượng : 9;699 Số lượng : 4;] Xu nhận :0
Name : hehe12 giao dịch với sadboy1 || Time : 2023-02-27 07:35:37 || Item chuyển : [9 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sadboy1 giao dịch với hehe12 || Time : 2023-02-27 07:35:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[9 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;] Xu nhận :0
Name : hehe12 giao dịch với sadboy1 || Time : 2023-02-27 07:39:59 || Item chuyển : [9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sadboy1 giao dịch với hehe12 || Time : 2023-02-27 07:39:59 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[9 Số lượng : 1;9 Số lượng : 1;8 Số lượng : 1;8 Số lượng : 1;9 Số lượng : 1;] Xu nhận :0
Name : hehe12 giao dịch với mknjbh1234 || Time : 2023-02-27 07:40:51 || Item chuyển : [700 Số lượng : 5;698 Số lượng : 6;845 Số lượng : 26;699 Số lượng : 5;695 Số lượng : 14;702 Số lượng : 7;697 Số lượng : 3;704 Số lượng : 5;696 Số lượng : 1;701 Số lượng : 11;703 Số lượng : 8;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : mknjbh1234 giao dịch với hehe12 || Time : 2023-02-27 07:40:51 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[700 Số lượng : 5;698 Số lượng : 6;845 Số lượng : 26;699 Số lượng : 5;695 Số lượng : 14;702 Số lượng : 7;697 Số lượng : 3;704 Số lượng : 5;696 Số lượng : 1;701 Số lượng : 11;703 Số lượng : 8;] Xu nhận :0
Name : jxawat giao dịch với sadboy1 || Time : 2023-02-27 07:53:58 || Item chuyển : [182 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;284 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : sadboy1 giao dịch với jxawat || Time : 2023-02-27 07:53:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[182 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;284 Số lượng : 1;475 Số lượng : 1;475 Số lượng : 1;] Xu nhận :0
Name : cocainit giao dịch với chemall || Time : 2023-02-27 08:25:39 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 652 Số lượng : 1;  854 Số lượng : 10422;  853 Số lượng : 10639;  852 Số lượng : 10360;  851 Số lượng : 10361; ] Xu nhận :0
Name : chemall giao dịch với cocainit || Time : 2023-02-27 08:25:39 || Item chuyển : [ 652 Số lượng : 1;  854 Số lượng : 10422;  853 Số lượng : 10639;  852 Số lượng : 10360;  851 Số lượng : 10361; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : coco99 giao dịch với chemall || Time : 2023-02-27 08:31:32 || Item chuyển : [638 Số lượng : 3823;650 Số lượng : 3875;651 Số lượng : 3927;639 Số lượng : 3911;641 Số lượng : 3924;649 Số lượng : 3999;648 Số lượng : 3944;640 Số lượng : 3963;880 Số lượng : 3887;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : chemall giao dịch với coco99 || Time : 2023-02-27 08:31:32 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[638 Số lượng : 3823;650 Số lượng : 3875;651 Số lượng : 3927;639 Số lượng : 3911;641 Số lượng : 3924;649 Số lượng : 3999;648 Số lượng : 3944;640 Số lượng : 3963;880 Số lượng : 3887;] Xu nhận :0
Name : manmis giao dịch với chemall || Time : 2023-02-27 08:35:19 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 648 Số lượng : 4477;  651 Số lượng : 4396;  639 Số lượng : 14322;  650 Số lượng : 4171;  641 Số lượng : 14510;  649 Số lượng : 4460;  638 Số lượng : 14373;  640 Số lượng : 14447; ] Xu nhận :0
Name : chemall giao dịch với manmis || Time : 2023-02-27 08:35:19 || Item chuyển : [ 648 Số lượng : 4477;  651 Số lượng : 4396;  639 Số lượng : 14322;  650 Số lượng : 4171;  641 Số lượng : 14510;  649 Số lượng : 4460;  638 Số lượng : 14373;  640 Số lượng : 14447; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : manmis giao dịch với cocainit || Time : 2023-02-27 08:41:34 || Item chuyển : [697 Số lượng : 21;698 Số lượng : 33;] Xu giao dịch :0 || Item Nhận :[ 649 Số lượng : 5977;  650 Số lượng : 5683;  640 Số lượng : 5928;  638 Số lượng : 5884;  651 Số lượng : 5795;  639 Số lượng : 5976;  641 Số lượng : 5828;  648 Số lượng : 5785; ] Xu nhận :0
Name : cocainit giao dịch với manmis || Time : 2023-02-27 08:41:34 || Item chuyển : [ 649 Số lượng : 5977;  650 Số lượng : 5683;  640 Số lượng : 5928;  638 Số lượng : 5884;  651 Số lượng : 5795;  639 Số lượng : 5976;  641 Số lượng : 5828;  648 Số lượng : 5785; ] Xu giao dịch :0 || Item Nhận :[697 Số lượng : 21;698 Số lượng : 33;] Xu nhận :0
Name : manmis giao dịch với cocainit || Time : 2023-02-27 08:45:58 || Item chuyển : [697 Số lượng : 45;698 Số lượng : 41;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với manmis || Time : 2023-02-27 08:45:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[697 Số lượng : 45;698 Số lượng : 41;] Xu nhận :0
Name : manmis giao dịch với cocainit || Time : 2023-02-27 08:52:30 || Item chuyển : [652 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với manmis || Time : 2023-02-27 08:52:30 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[652 Số lượng : 1;] Xu nhận :0
Name : chanbedu giao dịch với cocainit || Time : 2023-02-27 09:11:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 876 Số lượng : 2;  875 Số lượng : 4; ] Xu nhận :0
Name : cocainit giao dịch với chanbedu || Time : 2023-02-27 09:11:29 || Item chuyển : [ 876 Số lượng : 2;  875 Số lượng : 4; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : chuhenho giao dịch với chemall || Time : 2023-02-27 09:32:29 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 648 Số lượng : 444;  650 Số lượng : 432;  651 Số lượng : 412;  649 Số lượng : 412; ] Xu nhận :0
Name : chemall giao dịch với chuhenho || Time : 2023-02-27 09:32:29 || Item chuyển : [ 648 Số lượng : 444;  650 Số lượng : 432;  651 Số lượng : 412;  649 Số lượng : 412; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : chuhenho giao dịch với cocainit || Time : 2023-02-27 09:35:31 || Item chuyển : [655 Số lượng : 1;641 Số lượng : 10036;639 Số lượng : 9738;640 Số lượng : 10012;638 Số lượng : 9878;854 Số lượng : 19664;853 Số lượng : 19732;852 Số lượng : 19688;851 Số lượng : 19643;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với chuhenho || Time : 2023-02-27 09:35:31 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[655 Số lượng : 1;641 Số lượng : 10036;639 Số lượng : 9738;640 Số lượng : 10012;638 Số lượng : 9878;854 Số lượng : 19664;853 Số lượng : 19732;852 Số lượng : 19688;851 Số lượng : 19643;] Xu nhận :0
Name : can500 giao dịch với manmis || Time : 2023-02-27 09:38:58 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 651 Số lượng : 1372;  648 Số lượng : 1596;  649 Số lượng : 1438;  650 Số lượng : 1143; ] Xu nhận :0
Name : manmis giao dịch với can500 || Time : 2023-02-27 09:38:58 || Item chuyển : [ 651 Số lượng : 1372;  648 Số lượng : 1596;  649 Số lượng : 1438;  650 Số lượng : 1143; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : can500 giao dịch với cocainit || Time : 2023-02-27 09:41:05 || Item chuyển : [654 Số lượng : 1;852 Số lượng : 11413;641 Số lượng : 9011;640 Số lượng : 8864;639 Số lượng : 9000;638 Số lượng : 8802;851 Số lượng : 11349;853 Số lượng : 11613;854 Số lượng : 11333;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với can500 || Time : 2023-02-27 09:41:05 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[654 Số lượng : 1;852 Số lượng : 11413;641 Số lượng : 9011;640 Số lượng : 8864;639 Số lượng : 9000;638 Số lượng : 8802;851 Số lượng : 11349;853 Số lượng : 11613;854 Số lượng : 11333;] Xu nhận :0
Name : manmis giao dịch với cocainit || Time : 2023-02-27 09:44:20 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 18689;  651 Số lượng : 10;  650 Số lượng : 16;  641 Số lượng : 19056;  640 Số lượng : 18883;  648 Số lượng : 15;  639 Số lượng : 18745;  649 Số lượng : 12; ] Xu nhận :0
Name : cocainit giao dịch với manmis || Time : 2023-02-27 09:44:20 || Item chuyển : [ 638 Số lượng : 18689;  651 Số lượng : 10;  650 Số lượng : 16;  641 Số lượng : 19056;  640 Số lượng : 18883;  648 Số lượng : 15;  639 Số lượng : 18745;  649 Số lượng : 12; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : helobaby giao dịch với manmis || Time : 2023-02-27 10:00:02 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 644 Số lượng : 500;  643 Số lượng : 4000; ] Xu nhận :0
Name : manmis giao dịch với helobaby || Time : 2023-02-27 10:00:02 || Item chuyển : [ 644 Số lượng : 500;  643 Số lượng : 4000; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : cocainit giao dịch với killerzz || Time : 2023-02-27 10:11:28 || Item chuyển : [311 Số lượng : 1;552 Số lượng : 1;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : killerzz giao dịch với cocainit || Time : 2023-02-27 10:11:28 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[311 Số lượng : 1;552 Số lượng : 1;] Xu nhận :0
Name : karina giao dịch với sakura || Time : 2023-02-27 10:16:13 || Item chuyển : [282 Số lượng : 1124;278 Số lượng : 50;276 Số lượng : 50;275 Số lượng : 40;277 Số lượng : 50;959 Số lượng : 19;643 Số lượng : 55;983 Số lượng : 25000;329 Số lượng : 1;970 Số lượng : 5;971 Số lượng : 4;] Xu giao dịch :1900000000 || Item Nhận :[] Xu nhận :0
Name : sakura giao dịch với karina || Time : 2023-02-27 10:16:13 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[282 Số lượng : 1124;278 Số lượng : 50;276 Số lượng : 50;275 Số lượng : 40;277 Số lượng : 50;959 Số lượng : 19;643 Số lượng : 55;983 Số lượng : 25000;329 Số lượng : 1;970 Số lượng : 5;971 Số lượng : 4;] Xu nhận :1900000000
Name : sakura giao dịch với karina || Time : 2023-02-27 10:17:28 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[] Xu nhận :1900000000
Name : karina giao dịch với sakura || Time : 2023-02-27 10:17:28 || Item chuyển : [] Xu giao dịch :1900000000 || Item Nhận :[] Xu nhận :0
Name : helobaby giao dịch với cocainit || Time : 2023-02-27 10:19:44 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 384 Số lượng : 55;  964 Số lượng : 1; ] Xu nhận :0
Name : cocainit giao dịch với helobaby || Time : 2023-02-27 10:19:44 || Item chuyển : [ 384 Số lượng : 55;  964 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : imfan4u giao dịch với icefly || Time : 2023-02-27 12:20:03 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 638 Số lượng : 436;  639 Số lượng : 427;  641 Số lượng : 419;  640 Số lượng : 450; ] Xu nhận :0
Name : icefly giao dịch với imfan4u || Time : 2023-02-27 12:20:03 || Item chuyển : [ 638 Số lượng : 436;  639 Số lượng : 427;  641 Số lượng : 419;  640 Số lượng : 450; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : flydragon giao dịch với imfan4u || Time : 2023-02-27 12:21:34 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 268 Số lượng : 1;  638 Số lượng : 437;  639 Số lượng : 632;  640 Số lượng : 454;  641 Số lượng : 641;  38 Số lượng : 788; ] Xu nhận :0
Name : imfan4u giao dịch với flydragon || Time : 2023-02-27 12:21:34 || Item chuyển : [ 268 Số lượng : 1;  638 Số lượng : 437;  639 Số lượng : 632;  640 Số lượng : 454;  641 Số lượng : 641;  38 Số lượng : 788; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : imfan4u giao dịch với flydragon || Time : 2023-02-27 12:23:24 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 639 Số lượng : 2608;  641 Số lượng : 2587;  642 Số lượng : 2550;  638 Số lượng : 2408;  38 Số lượng : 12050; ] Xu nhận :0
Name : flydragon giao dịch với imfan4u || Time : 2023-02-27 12:23:24 || Item chuyển : [ 639 Số lượng : 2608;  641 Số lượng : 2587;  642 Số lượng : 2550;  638 Số lượng : 2408;  38 Số lượng : 12050; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : imfan4u giao dịch với flydragon || Time : 2023-02-27 12:24:26 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 640 Số lượng : 2465; ] Xu nhận :0
Name : flydragon giao dịch với imfan4u || Time : 2023-02-27 12:24:26 || Item chuyển : [ 640 Số lượng : 2465; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : imfan4u giao dịch với icefly || Time : 2023-02-27 12:26:14 || Item chuyển : [643 Số lượng : 480;576 Số lượng : 1;38 Số lượng : 12050;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : icefly giao dịch với imfan4u || Time : 2023-02-27 12:26:14 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[643 Số lượng : 480;576 Số lượng : 1;38 Số lượng : 12050;] Xu nhận :0
Name : sungsuong01 giao dịch với kho002 || Time : 2023-02-27 13:50:34 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 316 Số lượng : 1; ] Xu nhận :0
Name : kho002 giao dịch với sungsuong01 || Time : 2023-02-27 13:50:34 || Item chuyển : [ 316 Số lượng : 1; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : boskill giao dịch với kuibesst || Time : 2023-02-27 14:42:37 || Item chuyển : [] Xu giao dịch :0 || Item Nhận :[ 523 Số lượng : 1;  640 Số lượng : 1269;  853 Số lượng : 1617;  879 Số lượng : 1552;  650 Số lượng : 1551;  649 Số lượng : 1436;  648 Số lượng : 1597;  325 Số lượng : 1;  317 Số lượng : 1;  639 Số lượng : 1178;  638 Số lượng : 1236;  641 Số lượng : 1229; ] Xu nhận :0
Name : kuibesst giao dịch với boskill || Time : 2023-02-27 14:42:37 || Item chuyển : [ 523 Số lượng : 1;  640 Số lượng : 1269;  853 Số lượng : 1617;  879 Số lượng : 1552;  650 Số lượng : 1551;  649 Số lượng : 1436;  648 Số lượng : 1597;  325 Số lượng : 1;  317 Số lượng : 1;  639 Số lượng : 1178;  638 Số lượng : 1236;  641 Số lượng : 1229; ] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
Name : kuibesst giao dịch với boskill || Time : 2023-02-27 14:43:09 || Item chuyển : [851 Số lượng : 1605;854 Số lượng : 1572;880 Số lượng : 1550;38 Số lượng : 627;852 Số lượng : 1615;236 Số lượng : 1667;651 Số lượng : 1570;] Xu giao dịch :0 || Item Nhận :[] Xu nhận :0
